year,locationabbr,locationdesc,facilityname,city,clinic_status,topic,subtopic,data_value,clinicid,geolocation,year
2022,MD,Maryland,"Endrika Hinton, MD",Lutherville,Non-reporter,Clinic Services & Profile,Egg cryopreservation services,,419,POINT (-76.6689 39.4203),2022
2022,MD,Maryland,"Endrika Hinton, MD",Lutherville,Non-reporter,Clinic Services & Profile,Gestational carrier services,,419,POINT (-76.6689 39.4203),2022
2022,MD,Maryland,"Endrika Hinton, MD",Lutherville,Non-reporter,Clinic Services & Profile,SART member,,419,POINT (-76.6689 39.4203),2022
2022,MD,Maryland,"Endrika Hinton, MD",Lutherville,Non-reporter,Clinic Services & Profile,Verified lab accreditation,,419,POINT (-76.6689 39.4203),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Total cycles,863,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Fertility preservation cycles,16,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Pregnancies,145,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Deliveries,108,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Total infants born,125,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Donor egg services,Yes,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Donated embryo services,Yes,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Gestational carrier services,Yes,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,SART member,No,420,POINT (-90.5026 38.652),2022
2022,MO,Missouri,Infertility Center of St. Louis,Chesterfield,Open,Clinic Services & Profile,Verified lab accreditation,Yes,420,POINT (-90.5026 38.652),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Total cycles,65,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Fertility preservation cycles,7,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Pregnancies,20,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Deliveries,18,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Total infants born,19,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Donor egg services,Yes,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Donated embryo services,Yes,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Gestational carrier services,No,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,SART member,Yes,421,POINT (-73.9803 40.7853),2022
2022,NY,New York,"Metropolitan Reproductive Medicine, PC",New York,Open,Clinic Services & Profile,Verified lab accreditation,Yes,421,POINT (-73.9803 40.7853),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Total cycles,232,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Fertility preservation cycles,*,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Pregnancies,58,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Deliveries,47,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Total infants born,58,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Donor egg services,Yes,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Donated embryo services,No,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Gestational carrier services,Yes,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,SART member,Yes,423,POINT (-122.152 37.4307),2022
2022,CA,California,Bay IVF Center,Palo Alto,Open,Clinic Services & Profile,Verified lab accreditation,Yes,423,POINT (-122.152 37.4307),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Total cycles,1570,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Fertility preservation cycles,61,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Pregnancies,498,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Deliveries,432,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Total infants born,442,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Donor egg services,Yes,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Donated embryo services,Yes,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Gestational carrier services,Yes,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,SART member,Yes,424,POINT (-121.363 38.6447),2022
2022,CA,California,Northern California Fertility Medical Center,Sacramento,Open,Clinic Services & Profile,Verified lab accreditation,Yes,424,POINT (-121.363 38.6447),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Total cycles,1173,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Fertility preservation cycles,22,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Pregnancies,349,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Deliveries,296,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Total infants born,303,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Donor egg services,Yes,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Donated embryo services,Yes,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Gestational carrier services,Yes,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,SART member,Yes,425,POINT (-88.1412 42.0542),2022
2022,IL,Illinois,InVia Fertility Specialists,Hoffman Estates,Open,Clinic Services & Profile,Verified lab accreditation,Yes,425,POINT (-88.1412 42.0542),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Total cycles,1217,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Fertility preservation cycles,89,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Pregnancies,241,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Deliveries,200,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Total infants born,221,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Donor egg services,Yes,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Donated embryo services,No,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Gestational carrier services,Yes,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,SART member,Yes,426,POINT (-118.393 34.091),2022
2022,CA,California,"California Center for Reproductive Health, Reproductive Fertility Center",West Hollywood,Open,Clinic Services & Profile,Verified lab accreditation,Yes,426,POINT (-118.393 34.091),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Total cycles,394,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Fertility preservation cycles,61,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Pregnancies,81,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Deliveries,74,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Total infants born,75,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Donor egg services,Yes,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Donated embryo services,No,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Gestational carrier services,Yes,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,SART member,Yes,427,POINT (-96.8142 33.1089),2022
2022,TX,Texas,CCRM Dallas-Fort Worth,Frisco,Open,Clinic Services & Profile,Verified lab accreditation,Yes,427,POINT (-96.8142 33.1089),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Total cycles,497,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Fertility preservation cycles,43,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Pregnancies,110,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Deliveries,83,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Total infants born,85,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Donor egg services,Yes,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Donated embryo services,Yes,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Gestational carrier services,Yes,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,SART member,Yes,428,POINT (-77.5657 37.5475),2022
2022,VA,Virginia,VCU Reproductive Medicine,Richmond,Open,Clinic Services & Profile,Verified lab accreditation,Yes,428,POINT (-77.5657 37.5475),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Total cycles,956,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Fertility preservation cycles,80,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Pregnancies,213,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Deliveries,186,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Total infants born,197,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Donor egg services,Yes,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Donated embryo services,Yes,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Embryo cryopreservation services,Yes,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Egg cryopreservation services,Yes,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Gestational carrier services,Yes,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,SART member,Yes,431,POINT (-72.997 41.2538),2022
2022,CT,Connecticut,Yale Fertility Center,Orange,Open,Clinic Services & Profile,Verified lab accreditation,Yes,431,POINT (-72.997 41.2538),2022
